id,nombre,concat,edo,mun,latitude,longitude,tipo
1009,BA EKT CD AZTECA,1009 - BA EKT CD AZTECA,México,Ecatepec de Morelos,19.539488,-99.031767,Banco Azteca
1011,San Luis Acatlan,1011 - San Luis Acatlan,Guerrero,San Luis Acatlán,16.810966,-98.73306,NETO
1012,BA MEGA YAUTEPEC,1012 - BA MEGA YAUTEPEC,Morelos,Yautepec,18.886074,-99.061295,Banco Azteca
1013,Chichihualco,1013 - Chichihualco,Guerrero,Leonardo Bravo,17.658648,-99.677025,NETO
1020,DAZ ACULCO,1020 - DAZ ACULCO,México,Aculco,20.099048,-99.829421,Banco Azteca
1021,DAZ SAN BUENAVENTURA,1021 - DAZ SAN BUENAVENTURA,Coahuila de Zaragoza,San Buenaventura,27.05975,-101.549535,Banco Azteca
1022,DAZ CUICHAPA,1022 - DAZ CUICHAPA,Veracruz de Ignacio de la Llave,Moloacán,17.937411,-94.282967,Banco Azteca
1023,DAZ TAMIAHUA,1023 - DAZ TAMIAHUA,Veracruz de Ignacio de la Llave,Tamiahua,21.279868,-97.446911,Banco Azteca
1025,BA EKT LOS REYES CENTRO,1025 - BA EKT LOS REYES CENTRO,México,La Paz,19.357757,-98.976923,Banco Azteca
1026,San Bartolo (Tecpan),1026 - San Bartolo (Tecpan),Guerrero,Técpan de Galeana,17.22256,-100.629947,NETO
1027,San Jeronimo,1027 - San Jeronimo,Guerrero,Benito Juárez,17.135715,-100.46934,NETO
1033,Jamiltepec,1033 - Jamiltepec,Oaxaca,Santiago Jamiltepec,16.278696,-97.81982,NETO
1037,BA EKT MEXICALI BLV LAZARO CARDENAS,1037 - BA EKT MEXICALI BLV LAZARO CARDENAS,Baja California,Mexicali,32.60939,-115.383935,Banco Azteca
1054,BA MEGA SAN MIGUEL DE ALLENDE,1054 - BA MEGA SAN MIGUEL DE ALLENDE,Guanajuato,San Miguel de Allende,20.912171,-100.746178,Banco Azteca
1067,BA EKT TLALNEPANTLA 2 HIDALGO,1067 - BA EKT TLALNEPANTLA 2 HIDALGO,México,Tlalnepantla de Baz,19.54178,-99.194375,Banco Azteca
1070,BA EKT IRAPUATO 2 DIAZ ORDAZ,1070 - BA EKT IRAPUATO 2 DIAZ ORDAZ,Guanajuato,Irapuato,20.676797,-101.342825,Banco Azteca
1079,BA EKT CORTAZAR GUANAJUATO,1079 - BA EKT CORTAZAR GUANAJUATO,Guanajuato,Cortazar,20.48527,-100.963537,Banco Azteca
1082,Puertos Mexicanos,1082 - Puertos Mexicanos,México,Atizapán de Zaragoza,19.54285,-99.23239,NETO
1083,BA EKT TONALA CHIS,1083 - BA EKT TONALA CHIS,Chiapas,Tonalá,16.091299,-93.752649,Banco Azteca
1084,Pinotepa Nacional,1084 - Pinotepa Nacional,Oaxaca,Santiago Pinotepa Nacional,16.3446,-98.06093,NETO
1085,BA EKT GUADALAJARA EL COLLI,1085 - BA EKT GUADALAJARA EL COLLI,Jalisco,Zapopan,20.643039,-103.440534,Banco Azteca
1088,Lerdo De Tejada,1088 - Lerdo De Tejada,Ciudad de México,Gustavo A. Madero,19.560694,-99.13376,NETO
1089,BA EKT MORELIA PEDREGAL,1089 - BA EKT MORELIA PEDREGAL,Michoacán de Ocampo,Morelia,19.704738,-101.216161,Banco Azteca
1094,BA EKT CANCUN REGION 94,1094 - BA EKT CANCUN REGION 94,Quintana Roo,Benito Juárez,21.155483,-86.865122,Banco Azteca
1099,BA EKT SAN JOSE DEL CABO GUAYMITAS,1099 - BA EKT SAN JOSE DEL CABO GUAYMITAS,Baja California Sur,Los Cabos,23.081477,-109.70727,Banco Azteca
1102,Huixquilucan,1102 - Huixquilucan,México,Huixquilucan,19.412951,-99.270624,NETO
1104,BA EKT EL SALTO DURANGO,1104 - BA EKT EL SALTO DURANGO,Durango,Pueblo Nuevo,23.778106,-105.362635,Banco Azteca
1104,Otzolotepec,1104 - Otzolotepec,México,Otzolotepec,19.419468,-99.55939,NETO
1105,Ciudad Lago,1105 - Ciudad Lago,México,Nezahualcóyotl,19.460644,-99.043816,NETO
1106,BA EKT TEXCOCO 1 BRAVO,1106 - BA EKT TEXCOCO 1 BRAVO,México,Texcoco,19.513681,-98.884274,Banco Azteca
1107,Topilejo,1107 - Topilejo,Ciudad de México,Tlalpan,19.204185,-99.14924,NETO
1108,La Estacion,1108 - La Estacion,Ciudad de México,Tláhuac,19.306639,-99.04341,NETO
1109,Constitucion,1109 - Constitucion,Ciudad de México,Xochimilco,19.278955,-99.122215,NETO
1119,BA MEGA MORELIA CENTRO,1119 - BA MEGA MORELIA CENTRO,Michoacán de Ocampo,Morelia,19.695304,-101.187927,Banco Azteca
1122,BA EKT ZAMORA 2 MADERO,1122 - BA EKT ZAMORA 2 MADERO,Michoacán de Ocampo,Zamora,19.984551,-102.287428,Banco Azteca
1127,San Miguel Allende,1127 - San Miguel Allende,Guanajuato,San Miguel de Allende,20.914306,-100.75518,NETO
1128,Rio Santiago,1128 - Rio Santiago,Guanajuato,León,21.096197,-101.683334,NETO
1132,Yautepec,1132 - Yautepec,Morelos,Yautepec,18.879549,-99.07284,NETO
1133,Saucito,1133 - Saucito,San Luis Potosí,San Luis Potosí,22.189522,-101.000771,NETO
1135,BA MEGA ACAPULCO RENACIMIENTO,1135 - BA MEGA ACAPULCO RENACIMIENTO,Guerrero,Acapulco de Juárez,16.891551,-99.834587,Banco Azteca
1136,Campesina,1136 - Campesina,San Luis Potosí,San Luis Potosí,22.182697,-100.972929,NETO
1139,BA EKT APAN HIDALGO,1139 - BA EKT APAN HIDALGO,Hidalgo,Apan,19.707344,-98.450791,Banco Azteca
1141,Ario De Rosales,1141 - Ario De Rosales,Michoacán de Ocampo,Ario,19.205937,-101.709168,NETO
1142,Apatzingan,1142 - Apatzingan,Michoacán de Ocampo,Apatzingán,19.095402,-102.34903,NETO
1143,Tepalcatepec,1143 - Tepalcatepec,Michoacán de Ocampo,Tepalcatepec,19.191517,-102.845464,NETO
1146,Chimalpopoca,1146 - Chimalpopoca,Ciudad de México,Iztapalapa,19.301212,-99.070991,NETO
1147,Xicalco,1147 - Xicalco,Ciudad de México,Tlalpan,19.23459,-99.16189,NETO
1148,Tepatepec,1148 - Tepatepec,Hidalgo,Francisco I. Madero,20.244532,-99.090237,NETO
1149,Bilbao,1149 - Bilbao,Ciudad de México,Iztapalapa,19.329782,-99.08258,NETO
1152,Papantla,1152 - Papantla,Veracruz de Ignacio de la Llave,Papantla,20.446533,-97.323691,NETO
1153,Tezonapa,1153 - Tezonapa,Veracruz de Ignacio de la Llave,Tezonapa,18.602718,-96.686633,NETO
1158,BA EKT CHIMALHUACAN BARRIO XOCHITENCO,1158 - BA EKT CHIMALHUACAN BARRIO XOCHITENCO,México,Chimalhuacán,19.430488,-98.959848,Banco Azteca
1161,Tierra Colorada,1161 - Tierra Colorada,Guerrero,Juan R. Escudero,17.168018,-99.5235,NETO
1163,Clemente Orozco,1163 - Clemente Orozco,Ciudad de México,Iztapalapa,19.305198,-99.078501,NETO
1174,BA EKT CHILPAN TULTITLAN,1174 - BA EKT CHILPAN TULTITLAN,México,Tultitlán,19.609351,-99.181245,Banco Azteca
1177,BA MEGA ECATEPEC,1177 - BA MEGA ECATEPEC,México,Ecatepec de Morelos,19.596281,-99.037407,Banco Azteca
1193,Putla,1193 - Putla,Oaxaca,Putla Villa de Guerrero,17.026095,-97.927856,NETO
1194,Tequesquináhuac,1194 - Tequesquináhuac,México,Tlalnepantla de Baz,19.560415,-99.203674,NETO
1198,Col. Del Carmen,1198 - Col. Del Carmen,México,Valle de Chalco Solidaridad,19.307983,-98.94834,NETO
1200,El Molinito,1200 - El Molinito,México,Naucalpan de Juárez,19.458687,-99.23799,NETO
1201,Río Hondo,1201 - Río Hondo,México,Naucalpan de Juárez,19.447187,-99.24555,NETO
1203,BA MEGA EKT TOLUCA,1203 - BA MEGA EKT TOLUCA,México,Toluca,19.289371,-99.654176,Banco Azteca
1206,BA EKT REVOLUCION JALAPA VERACRUZ,1206 - BA EKT REVOLUCION JALAPA VERACRUZ,Veracruz de Ignacio de la Llave,Xalapa,19.572301,-96.922665,Banco Azteca
1207,San Valentín,1207 - San Valentín,México,Naucalpan de Juárez,19.440345,-99.258245,NETO
1229,BA EKT CAMPECHE,1229 - BA EKT CAMPECHE,Campeche,Campeche,19.846389,-90.534877,Banco Azteca
1230,Bahias De Huatulco,1230 - Bahias De Huatulco,Oaxaca,Santa María Huatulco,15.772097,-96.13969,NETO
1231,Nochixtlan,1231 - Nochixtlan,Oaxaca,Asunción Nochixtlán,17.459224,-97.222992,NETO
1235,Tuxtepec,1235 - Tuxtepec,Oaxaca,San Juan Bautista Tuxtepec,18.080386,-96.120685,NETO
1236,Huejutla,1236 - Huejutla,Hidalgo,Huejutla de Reyes,21.14402,-98.417278,NETO
1245,BA MEGA PLAZA ARAGON,1245 - BA MEGA PLAZA ARAGON,México,Ecatepec de Morelos,19.531811,-99.026525,Banco Azteca
1254,Zacualtipan,1254 - Zacualtipan,Hidalgo,Actopan,20.266302,-98.94172,NETO
1255,Actopan,1255 - Actopan,Hidalgo,Actopan,20.267193,-98.94646,NETO
1256,Ixmiquilpan,1256 - Ixmiquilpan,Hidalgo,Ixmiquilpan,20.485222,-99.214635,NETO
1257,Villas Del Alamo,1257 - Villas Del Alamo,Hidalgo,Mineral de la Reforma,20.099981,-98.70926,NETO
1258,BA EKT HUIXTLA 2 AVE CENTRAL,1258 - BA EKT HUIXTLA 2 AVE CENTRAL,Chiapas,Huixtla,15.139696,-92.464526,Banco Azteca
1265,DAZ BOCHIL,1265 - DAZ BOCHIL,Chiapas,Bochil,16.996926,-92.890158,Banco Azteca
1277,Progreso,1277 - Progreso,Hidalgo,Progreso de Obregón,20.247286,-99.187762,NETO
1278,Cofre De Perote,1278 - Cofre De Perote,Hidalgo,Pachuca de Soto,20.102723,-98.772485,NETO
1294,BA EKT LAS CHOAPAS,1294 - BA EKT LAS CHOAPAS,Veracruz de Ignacio de la Llave,Las Choapas,17.909349,-94.090848,Banco Azteca
1339,BA EKT TAXQUEÑA,1339 - BA EKT TAXQUEÑA,Ciudad de México,Iztapalapa,19.338237,-99.109408,Banco Azteca
1342,BA EKT AGUASCALIENTES 2 ASUNCION,1342 - BA EKT AGUASCALIENTES 2 ASUNCION,Aguascalientes,Aguascalientes,21.849482,-102.293677,Banco Azteca
1397,BA EKT TUXTLA GTZ 3 CENTRO,1397 - BA EKT TUXTLA GTZ 3 CENTRO,Chiapas,Tuxtla Gutiérrez,16.745178,-93.110969,Banco Azteca
1410,BA EKT CANCUN NIÑOS HEROES,1410 - BA EKT CANCUN NIÑOS HEROES,Quintana Roo,Benito Juárez,21.187333,-86.834513,Banco Azteca
1436,BA MEGA VILLA NICOLAS ROMERO 1,1436 - BA MEGA VILLA NICOLAS ROMERO 1,México,Nicolás Romero,19.618309,-99.307641,Banco Azteca
1449,BA EKT CD DEL CARMEN,1449 - BA EKT CD DEL CARMEN,Campeche,Carmen,18.640254,-91.837475,Banco Azteca
1452,BA EKT SLP 3 MIER Y TERAN,1452 - BA EKT SLP 3 MIER Y TERAN,San Luis Potosí,San Luis Potosí,22.154821,-100.977202,Banco Azteca
1465,BA EKT OAXACA 2 ZARAGOZA,1465 - BA EKT OAXACA 2 ZARAGOZA,Oaxaca,Oaxaca de Juárez,17.056604,-96.727802,Banco Azteca
1467,San Felipe De Jesús 2,1467 - San Felipe De Jesús 2,Ciudad de México,Gustavo A. Madero,19.492199,-99.0744,NETO
1468,Libertad,1468 - Libertad,México,Tultitlán,19.614439,-99.15911,NETO
1469,Yahualica,1469 - Yahualica,Jalisco,Yahualica de González Gallo,21.177544,-102.88572,NETO
1470,Ciudad Sahagun,1470 - Ciudad Sahagun,Hidalgo,Tepeapulco,19.774479,-98.580342,NETO
1481,BA EKT MERCADO PANTITLAN,1481 - BA EKT MERCADO PANTITLAN,Ciudad de México,Iztacalco,19.399833,-99.05838,Banco Azteca
1482,BA EKT APODACA SENDERO NORTE,1482 - BA EKT APODACA SENDERO NORTE,Nuevo León,Apodaca,25.777723,-100.255882,Banco Azteca
1486,BA EKT APATZINGAN II,1486 - BA EKT APATZINGAN II,Michoacán de Ocampo,Apatzingán,19.083772,-102.355526,Banco Azteca
1492,BA EKT TAPACHULA PALOMAS,1492 - BA EKT TAPACHULA PALOMAS,Chiapas,Tapachula,14.892973,-92.275488,Banco Azteca
1504,BA EKT AGUASCALIENTES 1 ALLENDE,1504 - BA EKT AGUASCALIENTES 1 ALLENDE,Aguascalientes,Aguascalientes,21.882076,-102.296915,Banco Azteca
1508,BA EKT HUITZUCO GUERRERO,1508 - BA EKT HUITZUCO GUERRERO,Guerrero,Huitzuco de los Figueroa,18.304299,-99.334329,Banco Azteca
1514,BA EKT TIJUANA EL RUBI,1514 - BA EKT TIJUANA EL RUBI,Baja California,Tijuana,32.484917,-117.03492,Banco Azteca
1520,BA EKT LAZARO CARDENAS 1 G PRIETO,1520 - BA EKT LAZARO CARDENAS 1 G PRIETO,Michoacán de Ocampo,Lázaro Cárdenas,17.954541,-102.192901,Banco Azteca
1529,DAZ ESCUINAPA,1529 - DAZ ESCUINAPA,Sinaloa,Escuinapa,22.834565,-105.778566,Banco Azteca
1530,DAZ ALMOLOYA DE JUAREZ,1530 - DAZ ALMOLOYA DE JUAREZ,México,Almoloya de Juárez,19.368717,-99.758544,Banco Azteca
1531,DAZ HECELCHAKAN,1531 - DAZ HECELCHAKAN,Campeche,Hecelchakán,20.175556,-90.135661,Banco Azteca
1533,BA EKT MARTINEZ DE LA TORRE,1533 - BA EKT MARTINEZ DE LA TORRE,Veracruz de Ignacio de la Llave,Martínez de la Torre,20.065193,-97.050743,Banco Azteca
1534,DAZ SANTA MARIA DEL RIO,1534 - DAZ SANTA MARIA DEL RIO,San Luis Potosí,Santa María del Río,21.799177,-100.734209,Banco Azteca
1535,DAZ TLACOLULA,1535 - DAZ TLACOLULA,Oaxaca,Tlacolula de Matamoros,16.957042,-96.478391,Banco Azteca
1536,DAZ TUXPAN NAYARIT,1536 - DAZ TUXPAN NAYARIT,Nayarit,Tuxpan,21.943049,-105.300113,Banco Azteca
1538,DAZ EL GRULLO,1538 - DAZ EL GRULLO,Jalisco,El Grullo,19.804284,-104.218906,Banco Azteca
1540,DAZ SAYULA,1540 - DAZ SAYULA,Jalisco,Sayula,19.883578,-103.598099,Banco Azteca
1541,DAZ TANCITARO,1541 - DAZ TANCITARO,Michoacán de Ocampo,Tancítaro,19.338095,-102.364263,Banco Azteca
1542,DAZ ZACOALCO DE TORRES,1542 - DAZ ZACOALCO DE TORRES,Jalisco,Zacoalco de Torres,20.231106,-103.577824,Banco Azteca
1543,DAZ ARIO DE ROSALES,1543 - DAZ ARIO DE ROSALES,Michoacán de Ocampo,Ario,19.21558,-101.704978,Banco Azteca
1544,DAZ NACOZARI DE GARCIA,1544 - DAZ NACOZARI DE GARCIA,Sonora,Nacozari de García,30.371683,-109.691604,Banco Azteca
1545,DAZ TUXPAN MICHOACAN,1545 - DAZ TUXPAN MICHOACAN,Michoacán de Ocampo,Tuxpan,19.568563,-100.46423,Banco Azteca
1546,BA EKT MORELIA 4 MADERO,1546 - BA EKT MORELIA 4 MADERO,Michoacán de Ocampo,Morelia,19.702753,-101.184756,Banco Azteca
1551,Sierra Hermosa,1551 - Sierra Hermosa,México,Tecámac,19.689878,-98.99555,NETO
1559,BA MEGA ACAMBARO,1559 - BA MEGA ACAMBARO,Guanajuato,Acámbaro,20.033909,-100.719674,Banco Azteca
1561,Chamapa,1561 - Chamapa,México,Naucalpan de Juárez,19.446323,-99.26906,NETO
1562,BA MEGA TEHUACAN,1562 - BA MEGA TEHUACAN,Puebla,Tehuacán,18.460759,-97.392112,Banco Azteca
1563,Pedro Moreno,1563 - Pedro Moreno,Ciudad de México,Tlalpan,19.21621,-99.214554,NETO
1564,Cerro del Cubilete,1564 - Cerro del Cubilete,Ciudad de México,Gustavo A. Madero,19.472214,-99.067701,NETO
1565,BA EKT LIBRES MUNICIPIO DE PUEBLA,1565 - BA EKT LIBRES MUNICIPIO DE PUEBLA,Puebla,Libres,19.461293,-97.684987,Banco Azteca
1566,Tlatelolco,1566 - Tlatelolco,Ciudad de México,Cuauhtémoc,19.455904,-99.14468,NETO
1567,Valle De Bravo,1567 - Valle De Bravo,México,Valle de Bravo,19.195595,-100.13465,NETO
1568,Ocoyoacac,1568 - Ocoyoacac,México,Ocoyoacac,19.272165,-99.460495,NETO
1569,BA EKT GUADALAJARA CUAUHTEMOC,1569 - BA EKT GUADALAJARA CUAUHTEMOC,Jalisco,Guadalajara,20.676772,-103.294684,Banco Azteca
1575,BA MEGA CD ALTAMIRANO,1575 - BA MEGA CD ALTAMIRANO,Guerrero,Pungarabato,18.357616,-100.668401,Banco Azteca
1588,BA EKT TIERRA BLANCA,1588 - BA EKT TIERRA BLANCA,Veracruz de Ignacio de la Llave,Tierra Blanca,18.449004,-96.360671,Banco Azteca
1591,BA EKT TUXTEPEC,1591 - BA EKT TUXTEPEC,Oaxaca,San Juan Bautista Tuxtepec,18.081601,-96.125445,Banco Azteca
1601,BA EKT LEON 1 5 DE MAYO,1601 - BA EKT LEON 1 5 DE MAYO,Guanajuato,León,21.122711,-101.681683,Banco Azteca
1602,Tecpan De Galeana,1602 - Tecpan De Galeana,Guerrero,Técpan de Galeana,17.221404,-100.631848,NETO
1605,DAZ ATLIXCO,1605 - DAZ ATLIXCO,Puebla,Atlixco,18.905738,-98.437982,Banco Azteca
1606,Ciudad Hidalgo,1606 - Ciudad Hidalgo,Michoacán de Ocampo,Hidalgo,19.689688,-100.554985,NETO
1611,Totoltepec,1611 - Totoltepec,México,Toluca,19.312428,-99.573204,NETO
1614,Campestre Aragón,1614 - Campestre Aragón,Ciudad de México,Gustavo A. Madero,19.486106,-99.077781,NETO
1618,Zona Escolar,1618 - Zona Escolar,Ciudad de México,Gustavo A. Madero,19.542884,-99.152149,NETO
1621,Ajusco,1621 - Ajusco,Ciudad de México,Coyoacán,19.31508,-99.16171,NETO
1622,Sur 16,1622 - Sur 16,Ciudad de México,Iztacalco,19.394512,-99.07261,NETO
1626,Villa De Etla,1626 - Villa De Etla,Oaxaca,Villa de Etla,17.20612,-96.79966,NETO
1627,BA MEGA PORTALES,1627 - BA MEGA PORTALES,Ciudad de México,Benito Juárez,19.370762,-99.143119,Banco Azteca
1628,Ecatepec Hidalgo,1628 - Ecatepec Hidalgo,México,Ecatepec de Morelos,19.535698,-99.047455,NETO
1629,Jalpa,1629 - Jalpa,Zacatecas,Jalpa,21.634251,-102.976215,NETO
1630,BA EKT HERMOSILLO 1 MATAMOROS,1630 - BA EKT HERMOSILLO 1 MATAMOROS,Sonora,Hermosillo,29.082689,-110.953022,Banco Azteca
1643,BA MEGA METRO LA RAZA,1643 - BA MEGA METRO LA RAZA,Ciudad de México,Gustavo A. Madero,19.469131,-99.140359,Banco Azteca
1656,BA EKT SAN CRISTOBAL DE LAS CASAS 1,1656 - BA EKT SAN CRISTOBAL DE LAS CASAS 1,Chiapas,San Cristóbal de las Casas,16.744148,-92.637012,Banco Azteca
1669,BA EKT G FRESNO,1669 - BA EKT G FRESNO,Jalisco,Guadalajara,20.657854,-103.371814,Banco Azteca
1672,BA EKT LAZARO CARDENAS 2 CENTRO,1672 - BA EKT LAZARO CARDENAS 2 CENTRO,Michoacán de Ocampo,Lázaro Cárdenas,17.961934,-102.199229,Banco Azteca
1685,BA MEGA NUEVA ACAPULCO PROGRESO,1685 - BA MEGA NUEVA ACAPULCO PROGRESO,Guerrero,Acapulco de Juárez,16.862764,-99.903174,Banco Azteca
1708,BA MEGA CUERNAVACA 1,1708 - BA MEGA CUERNAVACA 1,Morelos,Cuernavaca,18.924055,-99.23782,Banco Azteca
1711,BA MEGA HERMOSILLO,1711 - BA MEGA HERMOSILLO,Sonora,Hermosillo,29.078368,-110.950562,Banco Azteca
1724,BA EKT FRAY SERVANDO,1724 - BA EKT FRAY SERVANDO,Ciudad de México,Venustiano Carranza,19.437357,-99.123603,Banco Azteca
1737,BA EKT MEGA LA VILLA,1737 - BA EKT MEGA LA VILLA,Ciudad de México,Gustavo A. Madero,19.485202,-99.119383,Banco Azteca
1740,BA EKT TEZONTLE,1740 - BA EKT TEZONTLE,Ciudad de México,Iztacalco,19.384836,-99.094996,Banco Azteca
1745,DAZ ASCENCION,1745 - DAZ ASCENCION,Chihuahua,Ascensión,31.093037,-107.996475,Banco Azteca
1746,DAZ JERECUARO,1746 - DAZ JERECUARO,Guanajuato,Jerécuaro,20.150926,-100.510073,Banco Azteca
1747,DAZ BUENAVISTA TOMATLAN,1747 - DAZ BUENAVISTA TOMATLAN,Michoacán de Ocampo,Buenavista,19.208121,-102.58777,Banco Azteca
1748,DAZ VICENTE GUERRERO,1748 - DAZ VICENTE GUERRERO,Durango,Vicente Guerrero,23.733167,-103.98612,Banco Azteca
1750,DAZ IXTEPEC,1750 - DAZ IXTEPEC,Oaxaca,Ciudad Ixtepec,16.55675,-95.094725,Banco Azteca
1751,DAZ QUIROGA,1751 - DAZ QUIROGA,Michoacán de Ocampo,Quiroga,19.66299,-101.524239,Banco Azteca
1753,BA EKT IRAPUATO 3 M DOBLADO,1753 - BA EKT IRAPUATO 3 M DOBLADO,Guanajuato,Irapuato,20.675469,-101.344778,Banco Azteca
1754,DAZ JALPA DE MENDEZ,1754 - DAZ JALPA DE MENDEZ,Tabasco,Jalpa de Méndez,18.176737,-93.073791,Banco Azteca
1756,DAZ TAMUIN,1756 - DAZ TAMUIN,San Luis Potosí,Tamuín,22.0033,-98.775576,Banco Azteca
1757,DAZ XICOTENCATL,1757 - DAZ XICOTENCATL,Tamaulipas,Xicoténcatl,22.997981,-98.941284,Banco Azteca
1758,DAZ VILLA JUAREZ,1758 - DAZ VILLA JUAREZ,Sonora,Benito Juárez,27.128306,-109.845467,Banco Azteca
1759,DAZ YURECUARO,1759 - DAZ YURECUARO,Michoacán de Ocampo,Yurécuaro,20.341651,-102.281679,Banco Azteca
1760,DAZ ANGEL ALBINO CORZO,1760 - DAZ ANGEL ALBINO CORZO,Chiapas,Angel Albino Corzo,15.870845,-92.7218,Banco Azteca
1761,DAZ SAN RAFAEL,1761 - DAZ SAN RAFAEL,Veracruz de Ignacio de la Llave,San Rafael,20.189883,-96.867545,Banco Azteca
1762,DAZ NUEVA PADILLA,1762 - DAZ NUEVA PADILLA,Tamaulipas,Padilla,24.048257,-98.898544,Banco Azteca
1764,DAZ JOSE MARIA MORELOS,1764 - DAZ JOSE MARIA MORELOS,Quintana Roo,José María Morelos,19.745908,-88.706003,Banco Azteca
1765,DAZ VILLA TEZONTEPEC,1765 - DAZ VILLA TEZONTEPEC,Hidalgo,Villa de Tezontepec,19.881778,-98.82165,Banco Azteca
1767,DAZ PISTE,1767 - DAZ PISTE,Yucatán,Tinum,20.7015,-88.5884,Banco Azteca
1768,DAZ QUESERIA,1768 - DAZ QUESERIA,Colima,Cuauhtémoc,19.385871,-103.574173,Banco Azteca
1769,DAZ SAN FRANCISCO DE LOS ROMO,1769 - DAZ SAN FRANCISCO DE LOS ROMO,Aguascalientes,San Francisco de los Romo,22.07375,-102.27196,Banco Azteca
1774,DAZ PLAZA DE LA AMISTAD,1774 - DAZ PLAZA DE LA AMISTAD,Jalisco,Tlajomulco de Zúñiga,20.558779,-103.332086,Banco Azteca
1777,DAZ ALAMEDA SAN JOSE DEL CASTILLO,1777 - DAZ ALAMEDA SAN JOSE DEL CASTILLO,Jalisco,El Salto,20.506422,-103.2385,Banco Azteca
1779,BA EKT NAVOJOA,1779 - BA EKT NAVOJOA,Sonora,Navojoa,27.080081,-109.444851,Banco Azteca
1795,BA EKT PROGRESO NACIONAL,1795 - BA EKT PROGRESO NACIONAL,Ciudad de México,Gustavo A. Madero,19.519847,-99.160018,Banco Azteca
1801,Tianguistenco,1801 - Tianguistenco,México,Tianguistenco,19.178682,-99.4676,NETO
1804,Palo Solo,1804 - Palo Solo,México,Huixquilucan,19.408397,-99.275572,NETO
1806,Yuriria,1806 - Yuriria,Guanajuato,Yuriria,20.21345,-101.128923,NETO
1807,La Sabana,1807 - La Sabana,Guerrero,Acapulco de Juárez,16.882529,-99.823104,NETO
1808,Oriente 8,1808 - Oriente 8,México,Nezahualcóyotl,19.377087,-98.98226,NETO
1810,Tlapa,1810 - Tlapa,Guerrero,Tlapa de Comonfort,17.547681,-98.583578,NETO
1815,Vasco De Quiroga,1815 - Vasco De Quiroga,Ciudad de México,Álvaro Obregón,19.383525,-99.233803,NETO
1818,BA MEGA GUAYMAS,1818 - BA MEGA GUAYMAS,Sonora,Guaymas,27.923713,-110.892788,Banco Azteca
1834,BA EKT CUERNAVACA 2 CHAPULTEPEC,1834 - BA EKT CUERNAVACA 2 CHAPULTEPEC,Morelos,Cuernavaca,18.921576,-99.207365,Banco Azteca
1850,BA EKT PROVIDENCIA,1850 - BA EKT PROVIDENCIA,Ciudad de México,Gustavo A. Madero,19.483814,-99.070419,Banco Azteca
1862,San Jose,1862 - San Jose,Ciudad de México,Cuajimalpa de Morelos,19.369935,-99.291424,NETO
1863,BA EKT JALAPA 1 AVILA CAMACHO,1863 - BA EKT JALAPA 1 AVILA CAMACHO,Veracruz de Ignacio de la Llave,Xalapa,19.527852,-96.925952,Banco Azteca
1876,BA EKT MARTIN CARRERA,1876 - BA EKT MARTIN CARRERA,Ciudad de México,Gustavo A. Madero,19.488769,-99.105962,Banco Azteca
1888,San Francisco Del Rincon,1888 - San Francisco Del Rincon,Guanajuato,San Francisco del Rincón,21.014105,-101.858008,NETO
1889,BA EKT ERMITA 2 GRANJAS,1889 - BA EKT ERMITA 2 GRANJAS,Ciudad de México,Iztapalapa,19.356312,-99.106257,Banco Azteca
1892,BA EKT GABRIEL HERNANDEZ,1892 - BA EKT GABRIEL HERNANDEZ,Ciudad de México,Gustavo A. Madero,19.501013,-99.094126,Banco Azteca
1898,Ciudad Labor,1898 - Ciudad Labor,México,Tultitlán,19.60651,-99.1672,NETO
1901,Dolores Hidalgo,1901 - Dolores Hidalgo,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,21.156193,-100.93568,NETO
1902,BA EKT TACUBA 1 CALZ MEX,1902 - BA EKT TACUBA 1 CALZ MEX,Ciudad de México,Miguel Hidalgo,19.458127,-99.184007,Banco Azteca
1915,BA MEGA ECATEPEC SN CRISTOBAL,1915 - BA MEGA ECATEPEC SN CRISTOBAL,México,Ecatepec de Morelos,19.601201,-99.048407,Banco Azteca
1928,BA EKT TLALNEPANTLA 3 ALLENDE,1928 - BA EKT TLALNEPANTLA 3 ALLENDE,México,Tlalnepantla de Baz,19.537261,-99.194064,Banco Azteca
1934,Atoyac De Alvarez,1934 - Atoyac De Alvarez,Guerrero,Atoyac de Álvarez,17.21149,-100.434757,NETO
1937,San Bruno,1937 - San Bruno,Veracruz de Ignacio de la Llave,Xalapa,19.5469,-96.945121,NETO
1973,BA EKT OAXACA 3 CENTRO,1973 - BA EKT OAXACA 3 CENTRO,Oaxaca,Oaxaca de Juárez,17.06083,-96.733184,Banco Azteca
1977,Avándaro,1977 - Avándaro,México,Valle de Bravo,19.162094,-100.122284,NETO
1978,Chiapas,1978 - Chiapas,México,Ecatepec de Morelos,19.576207,-99.058657,NETO
1995,29 De Octubre,1995 - 29 De Octubre,Ciudad de México,Álvaro Obregón,19.32889,-99.254284,NETO
1996,Angel De La Independencia,1996 - Angel De La Independencia,México,Nezahualcóyotl,19.393057,-99.027626,NETO
1999,Ahuizotla,1999 - Ahuizotla,México,Naucalpan de Juárez,19.470745,-99.211296,NETO
2000,BA EKT REYNOSA JUAREZ,2000 - BA EKT REYNOSA JUAREZ,Tamaulipas,Reynosa,26.027951,-98.277761,Banco Azteca
